center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_37_12_024.jpg, IMG/left_2016_12_01_13_37_12_024.jpg, IMG/right_2016_12_01_13_37_12_024.jpg, 0.1957194, 0.9855326, 0, 30.18346
IMG/center_2016_12_01_13_37_12_124.jpg, IMG/left_2016_12_01_13_37_12_124.jpg, IMG/right_2016_12_01_13_37_12_124.jpg, 0.1957194, 0.9855326, 0, 30.18472
IMG/center_2016_12_01_13_37_12_226.jpg, IMG/left_2016_12_01_13_37_12_226.jpg, IMG/right_2016_12_01_13_37_12_226.jpg, 0.08089697, 0.9855326, 0, 30.18754
IMG/center_2016_12_01_13_37_12_327.jpg, IMG/left_2016_12_01_13_37_12_327.jpg, IMG/right_2016_12_01_13_37_12_327.jpg, 0, 0.9855326, 0, 30.18631
IMG/center_2016_12_01_13_37_12_428.jpg, IMG/left_2016_12_01_13_37_12_428.jpg, IMG/right_2016_12_01_13_37_12_428.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_37_12_528.jpg, IMG/left_2016_12_01_13_37_12_528.jpg, IMG/right_2016_12_01_13_37_12_528.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_37_12_629.jpg, IMG/left_2016_12_01_13_37_12_629.jpg, IMG/right_2016_12_01_13_37_12_629.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_12_731.jpg, IMG/left_2016_12_01_13_37_12_731.jpg, IMG/right_2016_12_01_13_37_12_731.jpg, 0, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_37_12_831.jpg, IMG/left_2016_12_01_13_37_12_831.jpg, IMG/right_2016_12_01_13_37_12_831.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_12_933.jpg, IMG/left_2016_12_01_13_37_12_933.jpg, IMG/right_2016_12_01_13_37_12_933.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_37_13_033.jpg, IMG/left_2016_12_01_13_37_13_033.jpg, IMG/right_2016_12_01_13_37_13_033.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_13_135.jpg, IMG/left_2016_12_01_13_37_13_135.jpg, IMG/right_2016_12_01_13_37_13_135.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_13_235.jpg, IMG/left_2016_12_01_13_37_13_235.jpg, IMG/right_2016_12_01_13_37_13_235.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_13_335.jpg, IMG/left_2016_12_01_13_37_13_335.jpg, IMG/right_2016_12_01_13_37_13_335.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_13_436.jpg, IMG/left_2016_12_01_13_37_13_436.jpg, IMG/right_2016_12_01_13_37_13_436.jpg, 0.100034, 0.9855326, 0, 30.18376
IMG/center_2016_12_01_13_37_13_536.jpg, IMG/left_2016_12_01_13_37_13_536.jpg, IMG/right_2016_12_01_13_37_13_536.jpg, 0.1287396, 0.9855326, 0, 30.18456
IMG/center_2016_12_01_13_37_13_636.jpg, IMG/left_2016_12_01_13_37_13_636.jpg, IMG/right_2016_12_01_13_37_13_636.jpg, 0.1287396, 0.9855326, 0, 30.18533
IMG/center_2016_12_01_13_37_13_738.jpg, IMG/left_2016_12_01_13_37_13_738.jpg, IMG/right_2016_12_01_13_37_13_738.jpg, 0.100034, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_37_13_838.jpg, IMG/left_2016_12_01_13_37_13_838.jpg, IMG/right_2016_12_01_13_37_13_838.jpg, 0.0617599, 0.9855326, 0, 30.18699
IMG/center_2016_12_01_13_37_13_940.jpg, IMG/left_2016_12_01_13_37_13_940.jpg, IMG/right_2016_12_01_13_37_13_940.jpg, 0, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_37_14_041.jpg, IMG/left_2016_12_01_13_37_14_041.jpg, IMG/right_2016_12_01_13_37_14_041.jpg, 0, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_37_14_141.jpg, IMG/left_2016_12_01_13_37_14_141.jpg, IMG/right_2016_12_01_13_37_14_141.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_14_241.jpg, IMG/left_2016_12_01_13_37_14_241.jpg, IMG/right_2016_12_01_13_37_14_241.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_37_14_344.jpg, IMG/left_2016_12_01_13_37_14_344.jpg, IMG/right_2016_12_01_13_37_14_344.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_37_14_445.jpg, IMG/left_2016_12_01_13_37_14_445.jpg, IMG/right_2016_12_01_13_37_14_445.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_14_545.jpg, IMG/left_2016_12_01_13_37_14_545.jpg, IMG/right_2016_12_01_13_37_14_545.jpg, 0.04262284, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_37_14_648.jpg, IMG/left_2016_12_01_13_37_14_648.jpg, IMG/right_2016_12_01_13_37_14_648.jpg, 0.1096026, 0.9855326, 0, 30.18455
IMG/center_2016_12_01_13_37_14_748.jpg, IMG/left_2016_12_01_13_37_14_748.jpg, IMG/right_2016_12_01_13_37_14_748.jpg, 0.1191711, 0.9855326, 0, 30.18522
IMG/center_2016_12_01_13_37_14_849.jpg, IMG/left_2016_12_01_13_37_14_849.jpg, IMG/right_2016_12_01_13_37_14_849.jpg, 0.1191711, 0.9855326, 0, 30.1858
IMG/center_2016_12_01_13_37_14_949.jpg, IMG/left_2016_12_01_13_37_14_949.jpg, IMG/right_2016_12_01_13_37_14_949.jpg, 0.1191711, 0.9855326, 0, 30.18603
IMG/center_2016_12_01_13_37_15_051.jpg, IMG/left_2016_12_01_13_37_15_051.jpg, IMG/right_2016_12_01_13_37_15_051.jpg, 0.100034, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_15_151.jpg, IMG/left_2016_12_01_13_37_15_151.jpg, IMG/right_2016_12_01_13_37_15_151.jpg, 0.1096026, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_37_15_253.jpg, IMG/left_2016_12_01_13_37_15_253.jpg, IMG/right_2016_12_01_13_37_15_253.jpg, 0.1096026, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_37_15_355.jpg, IMG/left_2016_12_01_13_37_15_355.jpg, IMG/right_2016_12_01_13_37_15_355.jpg, 0.100034, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_37_15_457.jpg, IMG/left_2016_12_01_13_37_15_457.jpg, IMG/right_2016_12_01_13_37_15_457.jpg, 0.100034, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_37_15_559.jpg, IMG/left_2016_12_01_13_37_15_559.jpg, IMG/right_2016_12_01_13_37_15_559.jpg, 0.100034, 0.9855326, 0, 30.18647
IMG/center_2016_12_01_13_37_15_659.jpg, IMG/left_2016_12_01_13_37_15_659.jpg, IMG/right_2016_12_01_13_37_15_659.jpg, 0.100034, 0.9855326, 0, 30.18642
IMG/center_2016_12_01_13_37_15_762.jpg, IMG/left_2016_12_01_13_37_15_762.jpg, IMG/right_2016_12_01_13_37_15_762.jpg, 0.100034, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_37_15_863.jpg, IMG/left_2016_12_01_13_37_15_863.jpg, IMG/right_2016_12_01_13_37_15_863.jpg, 0.100034, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_37_15_965.jpg, IMG/left_2016_12_01_13_37_15_965.jpg, IMG/right_2016_12_01_13_37_15_965.jpg, 0.100034, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_37_16_066.jpg, IMG/left_2016_12_01_13_37_16_066.jpg, IMG/right_2016_12_01_13_37_16_066.jpg, 0.100034, 0.9855326, 0, 30.18641
IMG/center_2016_12_01_13_37_16_167.jpg, IMG/left_2016_12_01_13_37_16_167.jpg, IMG/right_2016_12_01_13_37_16_167.jpg, 0.100034, 0.9855326, 0, 30.1864
IMG/center_2016_12_01_13_37_16_268.jpg, IMG/left_2016_12_01_13_37_16_268.jpg, IMG/right_2016_12_01_13_37_16_268.jpg, 0.004348711, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_16_370.jpg, IMG/left_2016_12_01_13_37_16_370.jpg, IMG/right_2016_12_01_13_37_16_370.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_37_16_470.jpg, IMG/left_2016_12_01_13_37_16_470.jpg, IMG/right_2016_12_01_13_37_16_470.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_16_570.jpg, IMG/left_2016_12_01_13_37_16_570.jpg, IMG/right_2016_12_01_13_37_16_570.jpg, 0, 0.9855326, 0, 30.18694
IMG/center_2016_12_01_13_37_16_671.jpg, IMG/left_2016_12_01_13_37_16_671.jpg, IMG/right_2016_12_01_13_37_16_671.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_16_773.jpg, IMG/left_2016_12_01_13_37_16_773.jpg, IMG/right_2016_12_01_13_37_16_773.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_16_873.jpg, IMG/left_2016_12_01_13_37_16_873.jpg, IMG/right_2016_12_01_13_37_16_873.jpg, 0.05219137, 0.9855326, 0, 30.18589
IMG/center_2016_12_01_13_37_16_974.jpg, IMG/left_2016_12_01_13_37_16_974.jpg, IMG/right_2016_12_01_13_37_16_974.jpg, 0.0617599, 0.9855326, 0, 30.18607
IMG/center_2016_12_01_13_37_17_074.jpg, IMG/left_2016_12_01_13_37_17_074.jpg, IMG/right_2016_12_01_13_37_17_074.jpg, 0.07132844, 0.9855326, 0, 30.1862
IMG/center_2016_12_01_13_37_17_175.jpg, IMG/left_2016_12_01_13_37_17_175.jpg, IMG/right_2016_12_01_13_37_17_175.jpg, 0.1765823, 0.9855326, 0, 30.18143
IMG/center_2016_12_01_13_37_17_275.jpg, IMG/left_2016_12_01_13_37_17_275.jpg, IMG/right_2016_12_01_13_37_17_275.jpg, 0.1765823, 0.9855326, 0, 30.184
IMG/center_2016_12_01_13_37_17_376.jpg, IMG/left_2016_12_01_13_37_17_376.jpg, IMG/right_2016_12_01_13_37_17_376.jpg, 0.1765823, 0.9855326, 0, 30.1851
IMG/center_2016_12_01_13_37_17_478.jpg, IMG/left_2016_12_01_13_37_17_478.jpg, IMG/right_2016_12_01_13_37_17_478.jpg, 0.1765823, 0.9855326, 0, 30.18555
IMG/center_2016_12_01_13_37_17_579.jpg, IMG/left_2016_12_01_13_37_17_579.jpg, IMG/right_2016_12_01_13_37_17_579.jpg, 0.1765823, 0.9855326, 0, 30.18577
IMG/center_2016_12_01_13_37_17_682.jpg, IMG/left_2016_12_01_13_37_17_682.jpg, IMG/right_2016_12_01_13_37_17_682.jpg, 0.1765823, 0.9855326, 0, 30.1855
IMG/center_2016_12_01_13_37_17_782.jpg, IMG/left_2016_12_01_13_37_17_782.jpg, IMG/right_2016_12_01_13_37_17_782.jpg, 0.1765823, 0.9855326, 0, 30.18593
IMG/center_2016_12_01_13_37_17_891.jpg, IMG/left_2016_12_01_13_37_17_891.jpg, IMG/right_2016_12_01_13_37_17_891.jpg, 0.1765823, 0.9855326, 0, 30.18604
IMG/center_2016_12_01_13_37_17_994.jpg, IMG/left_2016_12_01_13_37_17_994.jpg, IMG/right_2016_12_01_13_37_17_994.jpg, 0.1765823, 0.9855326, 0, 30.18598
IMG/center_2016_12_01_13_37_18_095.jpg, IMG/left_2016_12_01_13_37_18_095.jpg, IMG/right_2016_12_01_13_37_18_095.jpg, 0.1765823, 0.9855326, 0, 30.186
IMG/center_2016_12_01_13_37_18_195.jpg, IMG/left_2016_12_01_13_37_18_195.jpg, IMG/right_2016_12_01_13_37_18_195.jpg, 0.1765823, 0.9855326, 0, 30.18598
IMG/center_2016_12_01_13_37_18_295.jpg, IMG/left_2016_12_01_13_37_18_295.jpg, IMG/right_2016_12_01_13_37_18_295.jpg, 0.1765823, 0.9855326, 0, 30.18601
IMG/center_2016_12_01_13_37_18_396.jpg, IMG/left_2016_12_01_13_37_18_396.jpg, IMG/right_2016_12_01_13_37_18_396.jpg, 0, 0.9855326, 0, 30.18509
IMG/center_2016_12_01_13_37_18_498.jpg, IMG/left_2016_12_01_13_37_18_498.jpg, IMG/right_2016_12_01_13_37_18_498.jpg, 0, 0.9855326, 0, 30.18646
IMG/center_2016_12_01_13_37_18_601.jpg, IMG/left_2016_12_01_13_37_18_601.jpg, IMG/right_2016_12_01_13_37_18_601.jpg, 0, 0.9855326, 0, 30.18651
IMG/center_2016_12_01_13_37_18_701.jpg, IMG/left_2016_12_01_13_37_18_701.jpg, IMG/right_2016_12_01_13_37_18_701.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_18_803.jpg, IMG/left_2016_12_01_13_37_18_803.jpg, IMG/right_2016_12_01_13_37_18_803.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_37_18_904.jpg, IMG/left_2016_12_01_13_37_18_904.jpg, IMG/right_2016_12_01_13_37_18_904.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_19_005.jpg, IMG/left_2016_12_01_13_37_19_005.jpg, IMG/right_2016_12_01_13_37_19_005.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_19_107.jpg, IMG/left_2016_12_01_13_37_19_107.jpg, IMG/right_2016_12_01_13_37_19_107.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_37_19_208.jpg, IMG/left_2016_12_01_13_37_19_208.jpg, IMG/right_2016_12_01_13_37_19_208.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_19_309.jpg, IMG/left_2016_12_01_13_37_19_309.jpg, IMG/right_2016_12_01_13_37_19_309.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_19_411.jpg, IMG/left_2016_12_01_13_37_19_411.jpg, IMG/right_2016_12_01_13_37_19_411.jpg, 0.03305431, 0.9855326, 0, 30.18635
IMG/center_2016_12_01_13_37_19_512.jpg, IMG/left_2016_12_01_13_37_19_512.jpg, IMG/right_2016_12_01_13_37_19_512.jpg, 0.1670138, 0.9855326, 0, 30.18094
IMG/center_2016_12_01_13_37_19_614.jpg, IMG/left_2016_12_01_13_37_19_614.jpg, IMG/right_2016_12_01_13_37_19_614.jpg, 0.1765823, 0.9855326, 0, 30.18336
IMG/center_2016_12_01_13_37_19_715.jpg, IMG/left_2016_12_01_13_37_19_715.jpg, IMG/right_2016_12_01_13_37_19_715.jpg, 0.1765823, 0.9855326, 0, 30.18476
IMG/center_2016_12_01_13_37_19_816.jpg, IMG/left_2016_12_01_13_37_19_816.jpg, IMG/right_2016_12_01_13_37_19_816.jpg, 0.1765823, 0.9855326, 0, 30.18567
IMG/center_2016_12_01_13_37_19_919.jpg, IMG/left_2016_12_01_13_37_19_919.jpg, IMG/right_2016_12_01_13_37_19_919.jpg, 0.1765823, 0.9855326, 0, 30.18569
IMG/center_2016_12_01_13_37_20_022.jpg, IMG/left_2016_12_01_13_37_20_022.jpg, IMG/right_2016_12_01_13_37_20_022.jpg, 0.1765823, 0.9855326, 0, 30.18569
IMG/center_2016_12_01_13_37_20_123.jpg, IMG/left_2016_12_01_13_37_20_123.jpg, IMG/right_2016_12_01_13_37_20_123.jpg, 0.100034, 0.9855326, 0, 30.18779
IMG/center_2016_12_01_13_37_20_224.jpg, IMG/left_2016_12_01_13_37_20_224.jpg, IMG/right_2016_12_01_13_37_20_224.jpg, 0, 0.9855326, 0, 30.18625
IMG/center_2016_12_01_13_37_20_324.jpg, IMG/left_2016_12_01_13_37_20_324.jpg, IMG/right_2016_12_01_13_37_20_324.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_37_20_425.jpg, IMG/left_2016_12_01_13_37_20_425.jpg, IMG/right_2016_12_01_13_37_20_425.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_20_527.jpg, IMG/left_2016_12_01_13_37_20_527.jpg, IMG/right_2016_12_01_13_37_20_527.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_20_628.jpg, IMG/left_2016_12_01_13_37_20_628.jpg, IMG/right_2016_12_01_13_37_20_628.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_20_731.jpg, IMG/left_2016_12_01_13_37_20_731.jpg, IMG/right_2016_12_01_13_37_20_731.jpg, 0.0904655, 0.9855326, 0, 30.18468
IMG/center_2016_12_01_13_37_20_832.jpg, IMG/left_2016_12_01_13_37_20_832.jpg, IMG/right_2016_12_01_13_37_20_832.jpg, 0.0904655, 0.9855326, 0, 30.1858
IMG/center_2016_12_01_13_37_20_932.jpg, IMG/left_2016_12_01_13_37_20_932.jpg, IMG/right_2016_12_01_13_37_20_932.jpg, 0.0904655, 0.9855326, 0, 30.18616
IMG/center_2016_12_01_13_37_21_035.jpg, IMG/left_2016_12_01_13_37_21_035.jpg, IMG/right_2016_12_01_13_37_21_035.jpg, 0.0904655, 0.9855326, 0, 30.18629
IMG/center_2016_12_01_13_37_21_136.jpg, IMG/left_2016_12_01_13_37_21_136.jpg, IMG/right_2016_12_01_13_37_21_136.jpg, 0.1383082, 0.9855326, 0, 30.18476
IMG/center_2016_12_01_13_37_21_239.jpg, IMG/left_2016_12_01_13_37_21_239.jpg, IMG/right_2016_12_01_13_37_21_239.jpg, 0.224425, 0.9855326, 0, 30.17987
IMG/center_2016_12_01_13_37_21_340.jpg, IMG/left_2016_12_01_13_37_21_340.jpg, IMG/right_2016_12_01_13_37_21_340.jpg, 0.2339935, 0.9855326, 0, 30.18233
IMG/center_2016_12_01_13_37_21_441.jpg, IMG/left_2016_12_01_13_37_21_441.jpg, IMG/right_2016_12_01_13_37_21_441.jpg, 0.2148564, 0.9855326, 0, 30.18509
IMG/center_2016_12_01_13_37_21_543.jpg, IMG/left_2016_12_01_13_37_21_543.jpg, IMG/right_2016_12_01_13_37_21_543.jpg, 0.01391724, 0.9855326, 0, 30.18606
IMG/center_2016_12_01_13_37_21_644.jpg, IMG/left_2016_12_01_13_37_21_644.jpg, IMG/right_2016_12_01_13_37_21_644.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_21_744.jpg, IMG/left_2016_12_01_13_37_21_744.jpg, IMG/right_2016_12_01_13_37_21_744.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_21_847.jpg, IMG/left_2016_12_01_13_37_21_847.jpg, IMG/right_2016_12_01_13_37_21_847.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_37_21_950.jpg, IMG/left_2016_12_01_13_37_21_950.jpg, IMG/right_2016_12_01_13_37_21_950.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_22_053.jpg, IMG/left_2016_12_01_13_37_22_053.jpg, IMG/right_2016_12_01_13_37_22_053.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_22_153.jpg, IMG/left_2016_12_01_13_37_22_153.jpg, IMG/right_2016_12_01_13_37_22_153.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_22_255.jpg, IMG/left_2016_12_01_13_37_22_255.jpg, IMG/right_2016_12_01_13_37_22_255.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_22_356.jpg, IMG/left_2016_12_01_13_37_22_356.jpg, IMG/right_2016_12_01_13_37_22_356.jpg, 0, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_37_22_458.jpg, IMG/left_2016_12_01_13_37_22_458.jpg, IMG/right_2016_12_01_13_37_22_458.jpg, 0.004348711, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_22_558.jpg, IMG/left_2016_12_01_13_37_22_558.jpg, IMG/right_2016_12_01_13_37_22_558.jpg, 0.05219137, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_37_22_660.jpg, IMG/left_2016_12_01_13_37_22_660.jpg, IMG/right_2016_12_01_13_37_22_660.jpg, 0.05219137, 0.9855326, 0, 30.18637
IMG/center_2016_12_01_13_37_22_762.jpg, IMG/left_2016_12_01_13_37_22_762.jpg, IMG/right_2016_12_01_13_37_22_762.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_37_22_865.jpg, IMG/left_2016_12_01_13_37_22_865.jpg, IMG/right_2016_12_01_13_37_22_865.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_22_965.jpg, IMG/left_2016_12_01_13_37_22_965.jpg, IMG/right_2016_12_01_13_37_22_965.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_23_068.jpg, IMG/left_2016_12_01_13_37_23_068.jpg, IMG/right_2016_12_01_13_37_23_068.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_23_171.jpg, IMG/left_2016_12_01_13_37_23_171.jpg, IMG/right_2016_12_01_13_37_23_171.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_37_23_272.jpg, IMG/left_2016_12_01_13_37_23_272.jpg, IMG/right_2016_12_01_13_37_23_272.jpg, 0.1765823, 0.9855326, 0, 30.17945
IMG/center_2016_12_01_13_37_23_372.jpg, IMG/left_2016_12_01_13_37_23_372.jpg, IMG/right_2016_12_01_13_37_23_372.jpg, 0.1765823, 0.9855326, 0, 30.18331
IMG/center_2016_12_01_13_37_23_473.jpg, IMG/left_2016_12_01_13_37_23_473.jpg, IMG/right_2016_12_01_13_37_23_473.jpg, 0.1765823, 0.9855326, 0, 30.18478
IMG/center_2016_12_01_13_37_23_574.jpg, IMG/left_2016_12_01_13_37_23_574.jpg, IMG/right_2016_12_01_13_37_23_574.jpg, 0.1765823, 0.9855326, 0, 30.1855
IMG/center_2016_12_01_13_37_23_675.jpg, IMG/left_2016_12_01_13_37_23_675.jpg, IMG/right_2016_12_01_13_37_23_675.jpg, 0, 0.9855326, 0, 30.18591
IMG/center_2016_12_01_13_37_23_776.jpg, IMG/left_2016_12_01_13_37_23_776.jpg, IMG/right_2016_12_01_13_37_23_776.jpg, 0, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_37_23_877.jpg, IMG/left_2016_12_01_13_37_23_877.jpg, IMG/right_2016_12_01_13_37_23_877.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_23_978.jpg, IMG/left_2016_12_01_13_37_23_978.jpg, IMG/right_2016_12_01_13_37_23_978.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_24_080.jpg, IMG/left_2016_12_01_13_37_24_080.jpg, IMG/right_2016_12_01_13_37_24_080.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_24_180.jpg, IMG/left_2016_12_01_13_37_24_180.jpg, IMG/right_2016_12_01_13_37_24_180.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_37_24_281.jpg, IMG/left_2016_12_01_13_37_24_281.jpg, IMG/right_2016_12_01_13_37_24_281.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_24_383.jpg, IMG/left_2016_12_01_13_37_24_383.jpg, IMG/right_2016_12_01_13_37_24_383.jpg, 0, 0.9855326, 0, 30.18682
IMG/center_2016_12_01_13_37_24_484.jpg, IMG/left_2016_12_01_13_37_24_484.jpg, IMG/right_2016_12_01_13_37_24_484.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_37_24_585.jpg, IMG/left_2016_12_01_13_37_24_585.jpg, IMG/right_2016_12_01_13_37_24_585.jpg, 0, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_37_24_685.jpg, IMG/left_2016_12_01_13_37_24_685.jpg, IMG/right_2016_12_01_13_37_24_685.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_37_24_787.jpg, IMG/left_2016_12_01_13_37_24_787.jpg, IMG/right_2016_12_01_13_37_24_787.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_24_887.jpg, IMG/left_2016_12_01_13_37_24_887.jpg, IMG/right_2016_12_01_13_37_24_887.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_37_24_989.jpg, IMG/left_2016_12_01_13_37_24_989.jpg, IMG/right_2016_12_01_13_37_24_989.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_25_090.jpg, IMG/left_2016_12_01_13_37_25_090.jpg, IMG/right_2016_12_01_13_37_25_090.jpg, 0.01391724, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_37_25_191.jpg, IMG/left_2016_12_01_13_37_25_191.jpg, IMG/right_2016_12_01_13_37_25_191.jpg, 0.01391724, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_37_25_292.jpg, IMG/left_2016_12_01_13_37_25_292.jpg, IMG/right_2016_12_01_13_37_25_292.jpg, 0.01391724, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_37_25_393.jpg, IMG/left_2016_12_01_13_37_25_393.jpg, IMG/right_2016_12_01_13_37_25_393.jpg, 0.004348711, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_37_25_495.jpg, IMG/left_2016_12_01_13_37_25_495.jpg, IMG/right_2016_12_01_13_37_25_495.jpg, 0.0904655, 0.9855326, 0, 30.18482
IMG/center_2016_12_01_13_37_25_597.jpg, IMG/left_2016_12_01_13_37_25_597.jpg, IMG/right_2016_12_01_13_37_25_597.jpg, 0.0904655, 0.9855326, 0, 30.18581
IMG/center_2016_12_01_13_37_25_697.jpg, IMG/left_2016_12_01_13_37_25_697.jpg, IMG/right_2016_12_01_13_37_25_697.jpg, 0.0904655, 0.9855326, 0, 30.18629
IMG/center_2016_12_01_13_37_25_799.jpg, IMG/left_2016_12_01_13_37_25_799.jpg, IMG/right_2016_12_01_13_37_25_799.jpg, 0.0904655, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_37_25_901.jpg, IMG/left_2016_12_01_13_37_25_901.jpg, IMG/right_2016_12_01_13_37_25_901.jpg, 0.0904655, 0.9855326, 0, 30.18638
IMG/center_2016_12_01_13_37_26_001.jpg, IMG/left_2016_12_01_13_37_26_001.jpg, IMG/right_2016_12_01_13_37_26_001.jpg, 0.0904655, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_37_26_105.jpg, IMG/left_2016_12_01_13_37_26_105.jpg, IMG/right_2016_12_01_13_37_26_105.jpg, 0.05219137, 0.9855326, 0, 30.18685
IMG/center_2016_12_01_13_37_26_206.jpg, IMG/left_2016_12_01_13_37_26_206.jpg, IMG/right_2016_12_01_13_37_26_206.jpg, 0.05219137, 0.9855326, 0, 30.18674
IMG/center_2016_12_01_13_37_26_307.jpg, IMG/left_2016_12_01_13_37_26_307.jpg, IMG/right_2016_12_01_13_37_26_307.jpg, 0.05219137, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_37_26_409.jpg, IMG/left_2016_12_01_13_37_26_409.jpg, IMG/right_2016_12_01_13_37_26_409.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_37_26_509.jpg, IMG/left_2016_12_01_13_37_26_509.jpg, IMG/right_2016_12_01_13_37_26_509.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_37_26_612.jpg, IMG/left_2016_12_01_13_37_26_612.jpg, IMG/right_2016_12_01_13_37_26_612.jpg, 0, 0.9855326, 0, 30.18666
